"","...1","2016","...3","1989"
"89",12.5500000000001,0.11897708196301,11.7500000000001,0.356443505466562
"90",12.6000000000001,0.110498390106252,11.8000000000001,0.337598723502243
"91",12.6500000000001,0.10252110606261,11.8500000000001,0.318640768926878
"92",12.7000000000001,0.0950319806117178,11.9000000000001,0.299727302629398
"93",12.7500000000001,0.0880153947768496,11.9500000000001,0.281003035545188
"94",12.8000000000001,0.0814538614197662,12.0000000000001,0.262598441480878
"95",12.8500000000001,0.0753284828078463,12.0500000000001,0.244628886456894
"96",12.9000000000001,0.069619362022041,12.1000000000001,0.227194156769339
"97",12.9500000000001,0.0643059675054155,12.1500000000001,0.210378357724166
"98",13.0000000000001,0.0593674512643479,12.2000000000001,0.194250146801857
"99",13.0500000000001,0.0547829222267323,12.2500000000001,0.178863258970119
"100",13.1000000000001,0.0505316770407438,12.3000000000001,0.164257277969248
